,Unnamed: 0.1,index,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours,Type
378,380,606,93476,8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,18 E Ortega St,Santa Barbara,CA,93101,34.4190968,-119.6974545,4,289,"Restaurants, Bars, Irish, Nightlife, Pubs, Gastropubs","{'Monday': '11:30-2:0', 'Tuesday': '11:30-2:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '11:30-2:0'}",American
379,381,607,93556,92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,4502 Carpinteria Ave,Carpinteria,CA,93013,34.4020972,-119.5278769,4,26,"Mexican, Restaurants, Grocery, Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",Mexican
380,382,610,93782,NORF647ibBQ4U-VNMgzSLg,Oakberry Açaí Bowls and Smoothies,819-B State St,Santa Barbara,CA,93101,34.41968237,-119.7003017,4.5,77,"Coffee & Tea, Restaurants, Cafes, Food, Acai Bowls, Juice Bars & Smoothies","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-18:0', 'Friday': '9:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",Healthy
381,383,613,94029,2Y0L3Hf6U-76jGvviKy5pA,El Taco Grande,1096 Casitas Pass Rd,Carpinteria,CA,93013,34.395856,-119.51167,3,115,"Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",Mexican
382,384,614,94191,_vLfidpLDYHfZ_KnFZ75Lg,Super Cucas,6527 Madrid Rd,Isla Vista,CA,93117,34.4123071,-119.8550971,3.5,209,"Ethnic Food, Specialty Food, Local Flavor, Mexican, Restaurants, Food, Breakfast & Brunch, Fast Food, Juice Bars & Smoothies","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}",Mexican
383,385,615,94342,P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,3130 State St,Santa Barbara,CA,93105,34.440696,-119.732304,3.5,332,"Thai, Vegetarian, Noodles, Restaurants, Asian Fusion","{'Monday': '0:0-0:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30', 'Sunday': '16:30-21:0'}",Thai
384,386,617,94723,TVX2a4bVuCE2VUIkiLdZrQ,Flavor of India,3026 State St,Santa Barbara,CA,93105,34.4406128,-119.729371,4,501,"Pakistani, Restaurants, Buffets, Seafood, Halal, Indian, Vegetarian, Vegan, Food, Salad, Desserts","{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30', 'Sunday': '15:0-21:0'}",Indian
385,387,618,94731,gg5jIrK0cQbb3rmZHrteUw,Jersey Mike's Subs,1054 Casitas Pass Rd,Carpinteria,CA,93013,34.395762,-119.511694,2.5,15,"Fast Food, Delis, Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}",Deli
386,388,619,94858,Sp4HOjXy-LYV_4yy10L3jg,Modern Times Academy of Recreational Sciences,418 State St,Santa Barbara,CA,93101,34.416541,-119.6945756,4.5,74,"Beer Bar, Breakfast & Brunch, Vegan, Bars, Nightlife, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-14:30', 'Sunday': '12:0-21:0'}",American
387,389,620,94877,C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,1498 E Valley Rd,Santa Barbara,CA,93108,34.4372898,-119.632278,3.5,37,"Restaurants, Breakfast & Brunch, Sandwiches, Coffee & Tea, Food","{'Monday': '7:0-14:30', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '8:0-14:0'}",Coffee
388,390,624,95773,4IqrY1mXK65HgrrgkpE-cw,Sushi | Bar Montecito,1295 Coast Village Rd,Montecito,CA,93108,34.4212447,-119.640407,4.5,84,"Restaurants, Nightlife, Whiskey Bars, Japanese, Bars, Sushi Bars","{'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '18:0-22:0'}",Japanese
391,393,629,96266,RRGLss4hhvZZuR0N6GQlSw,Nook,116 Santa Barbara St,Santa Barbara,CA,93101,34.4157328,-119.6884605,4,208,"Soul Food, Wine Tasting Room, Food, Restaurants, Arts & Entertainment, Vegan, Mexican, American (Traditional), Nightlife, Wineries, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-20:0'}",American
392,394,630,96615,5uNCvNy9L6peKeKP1RRPyg,Saigon Vietnamese Restaurant,"1230 State St, Unit A",Santa Barbara,CA,93101,34.4242954,-119.7053091,3.5,374,"Vietnamese, Restaurants, Bars, Seafood, Wine Bars, Vegetarian, Nightlife, Noodles","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",Vietnamese
393,395,631,96754,BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,431 State St,Santa Barbara,CA,93101,34.4164228,-119.6954472,4,361,"Restaurants, Indian, Himalayan/Nepalese","{'Monday': '0:0-0:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",Indian
394,396,633,97141,m4kvY0viCwxqRtgOycnKVQ,Mony's Mexican Food,217 E Anacapa St,Santa Barbara,CA,93101,34.41549044,-119.6911167,4.5,768,"Restaurants, Mexican","{'Monday': '10:30-15:30', 'Tuesday': '10:30-15:30', 'Wednesday': '10:30-15:30', 'Thursday': '10:30-15:30', 'Friday': '10:30-15:30', 'Saturday': '10:30-15:30'}",Mexican
395,397,635,97531,SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,6560 Pardall Rd,Isla Vista,CA,93117,34.413137,-119.8566658,4,135,"Bars, American (New), Sandwiches, Nightlife, Beer Bar, Restaurants","{'Monday': '9:0-22:30', 'Tuesday': '9:0-22:30', 'Wednesday': '9:0-22:30', 'Thursday': '9:0-22:30', 'Friday': '9:0-22:30', 'Saturday': '9:0-22:30', 'Sunday': '9:0-22:30'}",Deli
396,398,636,97679,wb9P0ipW4ysbgNA9jIl3bg,The Nugget,2318 Lillie Ave,Summerland,CA,93067,34.4217091,-119.5995301,4,178,"American (Traditional), Burgers, Restaurants, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",Steakhouse
397,399,637,97738,Y-qMi8FQYC6-wq-4wBA54Q,Carrillo Dining Commons,Ocean Rd,Isla Vista,CA,93117,34.40995129,-119.8527449,4,7,"Restaurants, Italian, Asian Fusion, Breakfast & Brunch, Delis, American (New), American (Traditional)","{'Monday': '17:0-20:0', 'Tuesday': '17:0-20:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '17:0-20:0', 'Saturday': '17:0-20:0', 'Sunday': '17:0-20:0'}",American
398,400,638,98040,NCMTfUJYTasYZ64UuGC-rg,Pizza Online Company,5756 Calle Real,Goleta,CA,93117,34.44167781,-119.8252902,4.5,105,"Pizza, Food, Restaurants, Bubble Tea, Sandwiches, Food Delivery Services","{'Monday': '11:0-19:30', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-19:30'}",Pizza
399,401,639,98114,lnGHZ_pEJNGT9pcGQ467Ew,Treehouse Restaurant,3860 State St,Santa Barbara,CA,93105,34.4407912,-119.749164,3,52,"American (Traditional), Restaurants","{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",American
400,402,640,98383,kwtKZ3fzM5jlR8Z7KIA17g,Backstage Dueling Piano Bar,409 State St,Santa Barbara,CA,93101,34.4159328,-119.6948421,5,50,"Restaurants, Nightlife, Bars, Food, American (New), Piano Bars, Beer, Wine & Spirits, Cocktail Bars","{'Monday': '0:0-0:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}",American
401,403,641,98462,x3D4pyClaewoT1H2Jzcmjg,Kyle's Protein Grill,7000 Hollister Ave,Goleta,CA,93117,34.4304533,-119.8723449,4,8,"Restaurants, American (New), Sandwiches, Barbeque","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",American
402,404,642,98701,Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,318 N Milpas St,Santa Barbara,CA,93103,34.4249982,-119.6833024,4,166,"Mexican, Breakfast & Brunch, Restaurants, Seafood","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",Mexican
403,405,644,98916,f7S0WFDy_J1TGahYhnoMLA,OPPI’Z Bistro And Natural Pizza,1026 State St,Santa Barbara,CA,93101,34.4223088,-119.7025471,4.5,170,"Pizza, Restaurants, Italian, Vegetarian","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:30', 'Thursday': '12:0-21:30', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:0'}",Pizza
404,406,645,99223,crlk8kaurC4zrPUTt7BevQ,Chubbies Hamburgers,2908 De La Vina St,Santa Barbara,CA,93105,34.4376929,-119.7269265,4,143,"Restaurants, Burgers","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",Burgers
405,407,646,99241,psZB8nX22WvadV3iUShUBg,Wendy's,5724 Hollister,Goleta,CA,93117,34.4359858,-119.8242432,3,31,"Fast Food, Restaurants, Burgers","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",Fast Food
406,408,647,99436,mAe2vv24uxf6MlR4-yXSSg,Uncle Chen Restaurant,1025 Casitas Pass Rd,Carpinteria,CA,93013,34.3963893,-119.5138297,4,137,"Chinese, Restaurants","{'Monday': '15:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '15:0-20:0'}",Chinese
407,409,648,99564,2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,1435 San Andres St,Santa Barbara,CA,93101,34.4185582,-119.7161005,4,86,"Restaurants, Mexican","{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",Mexican
409,411,651,100204,JUruKsTe0fdPbQHCT8XTug,Root 217,1180 UCen Rd,Goleta,CA,93117,34.41142428,-119.8439178,3,31,"Restaurants, Sandwiches, American (New)","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-16:0'}",Healthy
410,412,654,100376,edJoBsse6nsF0BYh6pATAg,The Palace Grill,8 E Cota St,Santa Barbara,CA,93101,34.4179959,-119.69631,4.5,1500,"Seafood, Cajun/Creole, American (New), Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",American
411,413,657,101097,hVKH5oED9NgGaZeIiF547A,Backyard Bowls,"3849 State St, Ste I157",Santa Barbara,CA,93105,34.43892169,-119.7492355,4,214,"Restaurants, Food, Juice Bars & Smoothies, Breakfast & Brunch","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}",Healthy
412,414,658,101154,wK2IixmZUOEFGz1QZqR99Q,Lovejoy's Pickle Room,126 E Canon Perdido,Santa Barbara,CA,93101,34.4221614,-119.6986193,4,75,"Sandwiches, Chinese, Cocktail Bars, Restaurants, Nightlife, Salad, Delis, Bars, Lounges","{'Monday': '16:30-0:0', 'Tuesday': '16:30-0:0', 'Wednesday': '16:30-1:0', 'Thursday': '16:30-1:0', 'Friday': '16:30-1:0', 'Saturday': '16:30-1:0'}",Deli
413,415,659,101165,0cWnURpfrb4MqKSzyVN4SQ,Alcazar Tapas Bar,1812 Cliff Dr,Santa Barbara,CA,93109,34.40171,-119.7212025,4,152,"Tapas Bars, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:15', 'Wednesday': '17:0-21:15', 'Thursday': '17:0-21:45', 'Friday': '17:0-21:45', 'Saturday': '17:0-21:45'}",Mexican
414,416,661,101465,y4x_wAQvUxvTR8iV-JP4Jg,On The Alley,117 Harbor Way,Santa Barbara,CA,93109,34.4037491,-119.6935611,4,504,"American (Traditional), Seafood, Sandwiches, Restaurants, Burgers, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-19:0'}",American
415,417,662,101789,O0kQGkmlllaN7oU6sQyzPA,Flir Cafe,"6769 Hollister Ave, Bldg 6775",Goleta,CA,93117,34.4296513,-119.8656721,4.5,21,"Cafeteria, Breakfast & Brunch, Sandwiches, Wraps, Restaurants, Cafes, Salad","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0'}",Breakfast
416,419,668,102904,4FdsX3MbkcdBRAr1aymF6A,La Paloma Cafe,702 Anacapa St,Santa Barbara,CA,93101,34.4200396,-119.6968561,4.5,77,"Chicken Shop, Desserts, Food, Breakfast & Brunch, Barbeque, Mexican, Bars, Nightlife, Cocktail Bars, Restaurants","{'Monday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",Mexican
417,420,669,102996,i9ASBmmIJS3RjN_UP-TtKw,Starbucks,3957 State St,Santa Barbara,CA,93105,34.438884,-119.752446,3,40,"Restaurants, Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '4:30-21:0', 'Wednesday': '4:30-21:0', 'Thursday': '4:30-21:0', 'Friday': '4:30-21:0', 'Saturday': '4:30-21:0', 'Sunday': '4:30-21:0'}",Coffee
418,421,670,103065,304FY8qhcOpm9SIkrzmhoQ,Reunion Kitchen + Drink,1118 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4170185,-119.6689747,4.5,61,"American (New), Restaurants, Salad, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Burgers
419,422,672,103530,8RlO6NuhWzXktp-1croq5A,Szechuan Restaurant,1994 Cliff Dr,Santa Barbara,CA,93109,34.4024127,-119.7235134,3.5,234,"Szechuan, Chinese, Restaurants","{'Monday': '16:0-21:30', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:30'}",Chinese
420,423,673,103898,6smGb7xv5fDbBsLgW1WC2w,Shintori Sushi Factory,3001 State St,Santa Barbara,CA,93105,34.440233,-119.728322,3.5,185,"Restaurants, Sushi Bars, Food, Specialty Food, Japanese","{'Monday': '16:30-21:30', 'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",Japanese
421,424,675,104154,6EizP0XyqITuGZ8GZMI9Lw,Toma Restaurant & Bar,324 West Cabrillo Blvd,Santa Barbara,CA,93101,34.408633,-119.693496,4.5,1084,"American (New), Italian, Bars, Restaurants, Nightlife, Food, Beer, Wine & Spirits","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",Italian
422,425,676,104233,BttSAciQNIQhgJCv3-FYpw,Danny's Deli Bait & Tackle,4890 Carpinteria Ave,Carpinteria,CA,93013,34.3999347,-119.5192108,4,84,"Restaurants, Hunting & Fishing Supplies, Delis, Sporting Goods, Automotive, Car Wash, Shopping","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-17:0'}",Deli
423,426,678,104850,od_MWVpghkvSsl1HKasM9A,Blenders In the Grass,3973 State St,Santa Barbara,CA,93105,34.43864378,-119.7517986,4,55,"Restaurants, Juice Bars & Smoothies, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",Healthy
424,427,679,104866,ssZSQ7HzLFBbm41gWubXKQ,Costa Terraza,500 Fowler Rd,Santa Barbara,CA,93117,34.4246751,-119.8362464,3,46,"Restaurants, Tapas/Small Plates","{'Monday': '7:0-20:30', 'Tuesday': '7:0-20:30', 'Wednesday': '7:0-20:30', 'Thursday': '7:0-20:30', 'Friday': '7:0-20:30', 'Saturday': '7:0-20:30', 'Sunday': '7:0-20:30'}",Mexican
425,428,680,104994,LKM0wL3GMsi8NwEdz-_n8w,Kyle's Kitchen,5723 Calle Real,Goleta,CA,93117,34.440834,-119.823876,4,443,"Burgers, Salad, Restaurants, Desserts, Food, Chicken Shop","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Burgers
426,429,681,105085,7oPREWTlY8RIMfwT1R0YYw,SALTY at the Beach,"113 Harbor Way, Ste 180",Santa Barbara,CA,93109,34.40400371,-119.6938017,4,70,"Nightlife, Bars, Gastropubs, Restaurants, American (New)","{'Monday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '11:30-20:0'}",American
427,430,682,105090,OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,416 State St,Santa Barbara,CA,93101,34.41640094,-119.6945477,4,595,"Food, Specialty Food, Seafood, Cajun/Creole, Restaurants","{'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-20:30'}",Seafood
428,431,684,105629,hFYKu5SujPYf_tmnoiKozw,Pressed,"1024 Coast Village Rd, Ste C",Montecito,CA,93108,34.422759,-119.651859,4.5,28,"Specialty Food, Convenience Stores, Juice Bars & Smoothies, Health Markets, Restaurants, Food, Vegan, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '8:0-22:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}",Healthy
429,432,686,105824,eoH4nxBTSu6kf-41pWDwJQ,Nutbelly Pizzeria and Deli,915 Linden Ave,Carpinteria,CA,93013,34.398644,-119.519186,4,253,"Delis, Sandwiches, Italian, Pizza, Restaurants","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Pizza
430,433,688,105883,ctVn7wMvJX8f4Z9SnOnrHw,The Bistro,8301 Hollister Ave,Santa Barbara,CA,93117,34.433341,-119.918381,3.5,243,"Mediterranean, Restaurants, French, Breakfast & Brunch, American (New), Seafood, Buffets, Italian","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",American
431,434,692,106115,F6KHs4GDw_9tpuv65M6PGA,IV Deli Mart,6553 Pardall Rd,Goleta,CA,93117,34.4129233,-119.8564014,3.5,187,"Delis, Restaurants, Burgers, Sandwiches, Middle Eastern","{'Monday': '7:0-3:0', 'Tuesday': '7:0-3:0', 'Wednesday': '7:0-3:0', 'Thursday': '7:0-3:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-3:0'}",Deli
433,436,695,106403,d35qSICZEJDIuGUIUIbkgw,Taco Bell,5980 Hollister Avenue,Goleta,CA,93117,34.435994,-119.830095,2.5,33,"Tex-Mex, Tacos, Mexican, Restaurants, Fast Food, Breakfast & Brunch","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-0:0'}",Fast Food
434,437,696,106688,zZrDoiQIUmiVkifJx0h_KA,Old Town Coffee Downtown,"1131 State St, Inside Mosaic Locale",Santa Barbara,CA,93101,34.42305632,-119.7045147,4.5,8,"Coffee & Tea, Cafes, Restaurants, Food","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",Coffee
435,438,698,107072,O2lFAWD2WXXx5EKkzPutWQ,Your Place Thai Restaurant,"22 N Milpas St, Ste A",Santa Barbara,CA,93103,34.422246,-119.679611,4,434,"Thai, Restaurants","{'Monday': '16:0-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:0'}",Thai
436,439,699,107097,-9r8nAzWyRSLxBWt8uQOdA,Hana Kitchen,6558 Pardall Rd,Isla Vista,CA,93117,34.41325182,-119.8564651,3,328,"Vegan, Asian Fusion, Bubble Tea, Restaurants, Japanese, Mexican, Tacos, Vegetarian, Food","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-1:0'}",Chinese
437,440,702,107603,pC0vDDpl_2ue3HGAmGpMSg,Ridley-Tree House Restaurant,500 Ninos Dr,Santa Barbara,CA,93103,34.419341,-119.6654334,3,5,"Fast Food, Restaurants","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",American
438,441,703,107639,PnT9JSoMirpKzY6TnG1HhQ,Three Pickles,420 S Fairview Ave,Goleta,CA,93117,34.43317792,-119.8295673,4,94,"Sandwiches, Restaurants, Delis","{'Monday': '10:30-15:0', 'Tuesday': '10:30-15:0', 'Wednesday': '10:30-15:0', 'Thursday': '10:30-15:0', 'Friday': '10:30-15:0'}",Deli
439,442,705,107727,k6Ptrc94R-Mk549pDEVTFA,The Natural Cafe,361 Hitchcock Way,Santa Barbara,CA,93105,34.4348633,-119.7460719,4,164,"Restaurants, Vegetarian, Tex-Mex, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Healthy
440,443,707,108331,bRlpi6k7wTSHHEapcLz_KA,Chipotle Mexican Grill,"270 Storke Rd, Ste F",Goleta,CA,93117,34.42917695,-119.8694057,2,175,"Mexican, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",Mexican
442,445,709,108902,xdEND5C5s4FqCqgf0p7EBg,Carl's Jr,5820 Calle Real,Goleta,CA,93117,34.4417686,-119.8261899,3,29,"Fast Food, Restaurants, Burgers","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",Fast Food
443,446,711,109038,_nSL2u-ZzX6kkAF2D2EZgQ,Roof Top Bistro & Bar,6878 Hollister Ave,Goleta,CA,93117,34.4309968,-119.868548,3.5,77,"American (New), Restaurants, Bars, Nightlife, Burgers, Tapas/Small Plates","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '16:0-21:0'}",American
