,business_id,hours,day_of_the_week,,
3051,j6TDQvbRoMszGR0hyaVxvw, 5:30-0:0  ,  Sunday ,,
3052,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0 ,  Monday ,,
3053,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0 ,  Tuesday ,,
3054,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0 ,  Wednesday ,,
3055,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0 ,  Thursday ,,
3056,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0 ,  Friday ,,
3057,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0 ,  Saturday ,,
3058,pKSB4wXLiS8rd1cAEgD8oA, 11:30-1:0  ,  Sunday ,,
3059,4WCyuH0Dc6DAD79AyC0-iw, 0:0-0:0 ,  Monday ,,
3060,4WCyuH0Dc6DAD79AyC0-iw, 11:0-15:0  ,  Tuesday ,,
3061,AoBQeAvMtTOYTx-hThDLZA, 11:30-23:0 ,  Tuesday ,,
3062,AoBQeAvMtTOYTx-hThDLZA, 11:30-23:0 ,  Wednesday ,,
3063,AoBQeAvMtTOYTx-hThDLZA, 11:30-1:0 ,  Thursday ,,
3064,AoBQeAvMtTOYTx-hThDLZA, 11:30-1:0 ,  Friday ,,
3065,AoBQeAvMtTOYTx-hThDLZA, 11:30-1:30 ,  Saturday ,,
3066,AoBQeAvMtTOYTx-hThDLZA, 9:0-23:0  ,  Sunday ,,
3067,d-5kMts7CzenaPgDzesQDg, 10:30-1:0 ,  Monday ,,
3068,d-5kMts7CzenaPgDzesQDg, 10:30-1:0 ,  Tuesday ,,
3069,d-5kMts7CzenaPgDzesQDg, 10:30-1:0 ,  Wednesday ,,
3070,d-5kMts7CzenaPgDzesQDg, 10:30-1:0 ,  Thursday ,,
3071,d-5kMts7CzenaPgDzesQDg, 10:30-1:0 ,  Friday ,,
3072,d-5kMts7CzenaPgDzesQDg, 10:30-1:0 ,  Saturday ,,
3073,d-5kMts7CzenaPgDzesQDg, 10:30-1:0  ,  Sunday ,,
3074,iBGR1hX6To3FGtCgCgDtqQ, 9:0-17:0  ,  Monday ,,
3075,YgS10SCzw13uGiC0wTDiaQ, 11:30-22:0 ,  Monday ,,
3076,YgS10SCzw13uGiC0wTDiaQ, 11:30-22:0 ,  Tuesday ,,
3077,YgS10SCzw13uGiC0wTDiaQ, 11:30-22:0 ,  Wednesday ,,
3078,YgS10SCzw13uGiC0wTDiaQ, 11:30-22:0 ,  Thursday ,,
3079,YgS10SCzw13uGiC0wTDiaQ, 11:30-23:0 ,  Friday ,,
3080,YgS10SCzw13uGiC0wTDiaQ, 11:30-23:0 ,  Saturday ,,
3081,YgS10SCzw13uGiC0wTDiaQ, 11:30-23:0  ,  Sunday ,,
3082,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0 ,  Monday ,,
3083,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0 ,  Tuesday ,,
3084,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0 ,  Wednesday ,,
3085,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0 ,  Thursday ,,
3086,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0 ,  Friday ,,
3087,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0 ,  Saturday ,,
3088,ZRy4atrG3YHdb__qtE0FsA, 6:0-20:0  ,  Sunday ,,
3089,E7RtIisUoRMcADSebBgNAA, 0:0-0:0 ,  Monday ,,
3090,E7RtIisUoRMcADSebBgNAA, 11:30-21:30 ,  Tuesday ,,
3091,E7RtIisUoRMcADSebBgNAA, 11:30-21:30 ,  Wednesday ,,
3092,E7RtIisUoRMcADSebBgNAA, 11:30-21:30 ,  Thursday ,,
3093,E7RtIisUoRMcADSebBgNAA, 11:30-22:0 ,  Friday ,,
3094,E7RtIisUoRMcADSebBgNAA, 10:0-22:0 ,  Saturday ,,
3095,E7RtIisUoRMcADSebBgNAA, 10:0-21:30  ,  Sunday ,,
3096,XXsofYxziipczzc3OFDD5Q, 6:0-15:0 ,  Monday ,,
3097,XXsofYxziipczzc3OFDD5Q, 6:0-15:0 ,  Tuesday ,,
3098,XXsofYxziipczzc3OFDD5Q, 6:0-15:0 ,  Wednesday ,,
3099,XXsofYxziipczzc3OFDD5Q, 6:0-15:0 ,  Thursday ,,
3100,XXsofYxziipczzc3OFDD5Q, 6:0-15:0 ,  Friday ,,
3101,XXsofYxziipczzc3OFDD5Q, 6:0-15:0 ,  Saturday ,,
3102,XXsofYxziipczzc3OFDD5Q, 6:0-15:0  ,  Sunday ,,
3103,T9I4G6Or3sAbyYmB7c23hw, 9:0-17:0 ,  Monday ,,
3104,T9I4G6Or3sAbyYmB7c23hw, 9:0-17:0 ,  Tuesday ,,
3105,T9I4G6Or3sAbyYmB7c23hw, 9:0-17:0 ,  Wednesday ,,
3106,T9I4G6Or3sAbyYmB7c23hw, 9:0-17:0 ,  Thursday ,,
3107,T9I4G6Or3sAbyYmB7c23hw, 9:0-17:0 ,  Friday ,,
3108,T9I4G6Or3sAbyYmB7c23hw, 9:0-17:0  ,  Saturday ,,
3109,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30 ,  Monday ,,
3110,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30 ,  Tuesday ,,
3111,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30 ,  Wednesday ,,
3112,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30 ,  Thursday ,,
3113,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30 ,  Friday ,,
3114,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30 ,  Saturday ,,
3115,MOowZBGbgn7FrTol3dvrlg, 17:0-1:30  ,  Sunday ,,
3116,GwtVBqKzW9j0zNQ7nYnT5g, 7:30-17:30 ,  Monday ,,
3117,GwtVBqKzW9j0zNQ7nYnT5g, 7:30-17:30 ,  Tuesday ,,
3118,GwtVBqKzW9j0zNQ7nYnT5g, 7:30-17:30 ,  Wednesday ,,
3119,GwtVBqKzW9j0zNQ7nYnT5g, 7:30-17:30 ,  Thursday ,,
3120,GwtVBqKzW9j0zNQ7nYnT5g, 7:30-17:30 ,  Friday ,,
3121,GwtVBqKzW9j0zNQ7nYnT5g, 9:0-16:0  ,  Saturday ,,
3122,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0 ,  Monday ,,
3123,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0 ,  Tuesday ,,
3124,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0 ,  Wednesday ,,
3125,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0 ,  Thursday ,,
3126,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0 ,  Friday ,,
3127,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0 ,  Saturday ,,
3128,jssubXBNkiSJIhbKuDtmpQ, 17:0-22:0  ,  Sunday ,,
3129,h8DlM-VbvCNzpsTqihgUAw, 6:0-2:0 ,  Monday ,,
3130,h8DlM-VbvCNzpsTqihgUAw, 6:0-2:0 ,  Tuesday ,,
3131,h8DlM-VbvCNzpsTqihgUAw, 6:0-2:0 ,  Wednesday ,,
3132,h8DlM-VbvCNzpsTqihgUAw, 6:0-2:0 ,  Thursday ,,
3133,h8DlM-VbvCNzpsTqihgUAw, 0:0-0:0 ,  Friday ,,
3134,h8DlM-VbvCNzpsTqihgUAw, 0:0-0:0 ,  Saturday ,,
3135,h8DlM-VbvCNzpsTqihgUAw, 6:0-2:0  ,  Sunday ,,
3136,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0 ,  Monday ,,
3137,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0 ,  Tuesday ,,
3138,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0 ,  Wednesday ,,
3139,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0 ,  Thursday ,,
3140,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0 ,  Friday ,,
3141,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0 ,  Saturday ,,
3142,RiOcLw__HPf_rTOTpYKnHQ, 11:0-22:0  ,  Sunday ,,
3143,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0 ,  Monday ,,
3144,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0 ,  Tuesday ,,
3145,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0 ,  Wednesday ,,
3146,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0 ,  Thursday ,,
3147,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0 ,  Friday ,,
3148,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0 ,  Saturday ,,
3149,BQv7ntaOxs80FJAji2U9pg, 11:0-21:0  ,  Sunday ,,
3150,HrsWLRW7sPxjeC_hDA0Diw, 0:0-0:0 ,  Monday ,,
3151,HrsWLRW7sPxjeC_hDA0Diw, 15:0-21:0 ,  Tuesday ,,
3152,HrsWLRW7sPxjeC_hDA0Diw, 15:0-21:0 ,  Wednesday ,,
3153,HrsWLRW7sPxjeC_hDA0Diw, 12:0-17:45 ,  Thursday ,,
3154,HrsWLRW7sPxjeC_hDA0Diw, 15:0-22:0 ,  Friday ,,
3155,HrsWLRW7sPxjeC_hDA0Diw, 15:0-22:0 ,  Saturday ,,
3156,HrsWLRW7sPxjeC_hDA0Diw, 15:0-21:0  ,  Sunday ,,
3157,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0 ,  Monday ,,
3158,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0 ,  Tuesday ,,
3159,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0 ,  Wednesday ,,
3160,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0 ,  Thursday ,,
3161,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0 ,  Friday ,,
3162,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0 ,  Saturday ,,
3163,27zlxlmlQu9KBr5Vj4MGeg, 11:0-18:0  ,  Sunday ,,
3164,n_RyzuCAiR4yW2JLkl0Jng, 9:0-16:0 ,  Monday ,,
3165,n_RyzuCAiR4yW2JLkl0Jng, 9:0-9:30 ,  Wednesday ,,
3166,n_RyzuCAiR4yW2JLkl0Jng, 9:0-9:30 ,  Thursday ,,
3167,n_RyzuCAiR4yW2JLkl0Jng, 9:0-9:30 ,  Friday ,,
3168,n_RyzuCAiR4yW2JLkl0Jng, 9:0-9:30 ,  Saturday ,,
3169,n_RyzuCAiR4yW2JLkl0Jng, 9:0-9:30  ,  Sunday ,,
3170,f3eve2cxUIzyanWnHdMtFQ, 0:0-0:0 ,  Monday ,,
3171,f3eve2cxUIzyanWnHdMtFQ, 11:0-21:0 ,  Tuesday ,,
3172,f3eve2cxUIzyanWnHdMtFQ, 11:0-21:0 ,  Wednesday ,,
3173,f3eve2cxUIzyanWnHdMtFQ, 11:0-21:30 ,  Thursday ,,
3174,f3eve2cxUIzyanWnHdMtFQ, 11:0-21:30 ,  Friday ,,
3175,f3eve2cxUIzyanWnHdMtFQ, 11:0-21:30 ,  Saturday ,,
3176,f3eve2cxUIzyanWnHdMtFQ, 11:0-21:0  ,  Sunday ,,
3177,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0 ,  Monday ,,
3178,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0 ,  Tuesday ,,
3179,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0 ,  Wednesday ,,
3180,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0 ,  Thursday ,,
3181,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0 ,  Friday ,,
3182,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0 ,  Saturday ,,
3183,EBuSqlpzzyfZZkEgPxVV1Q, 11:0-0:0  ,  Sunday ,,
3184,bXrQejeR66IwebuhxPS7GA, 0:0-0:0 ,  Monday ,,
3185,bXrQejeR66IwebuhxPS7GA, 9:0-16:0 ,  Tuesday ,,
3186,bXrQejeR66IwebuhxPS7GA, 9:0-16:0 ,  Wednesday ,,
3187,bXrQejeR66IwebuhxPS7GA, 9:0-16:0 ,  Thursday ,,
3188,bXrQejeR66IwebuhxPS7GA, 9:0-15:0 ,  Friday ,,
3189,bXrQejeR66IwebuhxPS7GA, 9:0-16:0  ,  Saturday ,,
3190,Vs1GKzhgYLBthayVNuIbGA, 12:0-1:30 ,  Thursday ,,
3191,Vs1GKzhgYLBthayVNuIbGA, 12:0-1:30 ,  Friday ,,
3192,Vs1GKzhgYLBthayVNuIbGA, 12:0-1:30 ,  Saturday ,,
3193,Vs1GKzhgYLBthayVNuIbGA, 12:0-1:30  ,  Sunday ,,
3194,QfXEdQpBojorGinfCnrKTA, 9:0-21:0 ,  Monday ,,
3195,QfXEdQpBojorGinfCnrKTA, 9:0-21:0 ,  Tuesday ,,
3196,QfXEdQpBojorGinfCnrKTA, 9:0-21:0 ,  Wednesday ,,
3197,QfXEdQpBojorGinfCnrKTA, 9:0-21:0 ,  Thursday ,,
3198,QfXEdQpBojorGinfCnrKTA, 9:0-21:0 ,  Friday ,,
3199,QfXEdQpBojorGinfCnrKTA, 9:0-21:0 ,  Saturday ,,
3200,QfXEdQpBojorGinfCnrKTA, 10:0-20:0  ,  Sunday ,,
3201,oS02owt-XB2RtDbogYyn-A, 6:0-18:0 ,  Monday ,,
3202,oS02owt-XB2RtDbogYyn-A, 6:0-18:0 ,  Tuesday ,,
3203,oS02owt-XB2RtDbogYyn-A, 6:0-18:0 ,  Wednesday ,,
3204,oS02owt-XB2RtDbogYyn-A, 6:0-18:0 ,  Thursday ,,
3205,oS02owt-XB2RtDbogYyn-A, 6:0-18:0 ,  Friday ,,
3206,oS02owt-XB2RtDbogYyn-A, 6:0-18:0 ,  Saturday ,,
3207,oS02owt-XB2RtDbogYyn-A, 6:0-18:0  ,  Sunday ,,
3208,VciWUuWgNshjkRDPHiFCoQ, 8:0-22:0 ,  Monday ,,
3209,VciWUuWgNshjkRDPHiFCoQ, 8:0-22:0 ,  Tuesday ,,
3210,VciWUuWgNshjkRDPHiFCoQ, 8:0-22:0 ,  Wednesday ,,
3211,VciWUuWgNshjkRDPHiFCoQ, 8:0-22:0 ,  Thursday ,,
3212,VciWUuWgNshjkRDPHiFCoQ, 8:0-22:0 ,  Friday ,,
3213,VciWUuWgNshjkRDPHiFCoQ, 8:0-22:0 ,  Saturday ,,
3214,VciWUuWgNshjkRDPHiFCoQ, 9:0-21:0  ,  Sunday ,,
3215,hrEtM0WMgwhv19mzVnKiJQ, 11:30-19:0 ,  Monday ,,
3216,hrEtM0WMgwhv19mzVnKiJQ, 11:30-19:0 ,  Tuesday ,,
3217,hrEtM0WMgwhv19mzVnKiJQ, 11:30-19:0 ,  Wednesday ,,
3218,hrEtM0WMgwhv19mzVnKiJQ, 23:0-3:0 ,  Thursday ,,
3219,hrEtM0WMgwhv19mzVnKiJQ, 23:0-3:0 ,  Friday ,,
3220,hrEtM0WMgwhv19mzVnKiJQ, 23:0-3:0  ,  Saturday ,,
3221,3czlT5lRF9uKmGZ2rknJqA, 11:0-13:0 ,  Wednesday ,,
3222,3czlT5lRF9uKmGZ2rknJqA, 11:0-13:0 ,  Thursday ,,
3223,3czlT5lRF9uKmGZ2rknJqA, 11:0-13:0 ,  Friday ,,
3224,3czlT5lRF9uKmGZ2rknJqA, 11:0-13:0  ,  Saturday ,,
3225,AQw0B8j9QV1RkFLLFiwkuw, 8:0-13:0 ,  Monday ,,
3226,AQw0B8j9QV1RkFLLFiwkuw, 8:0-13:0 ,  Tuesday ,,
3227,AQw0B8j9QV1RkFLLFiwkuw, 8:0-13:0 ,  Wednesday ,,
3228,AQw0B8j9QV1RkFLLFiwkuw, 8:0-13:0 ,  Thursday ,,
3229,AQw0B8j9QV1RkFLLFiwkuw, 8:0-13:0 ,  Friday ,,
3230,AQw0B8j9QV1RkFLLFiwkuw, 7:30-14:0 ,  Saturday ,,
3231,AQw0B8j9QV1RkFLLFiwkuw, 7:30-14:0  ,  Sunday ,,
3232,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-20:0 ,  Monday ,,
3233,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-20:0 ,  Tuesday ,,
3234,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-20:0 ,  Wednesday ,,
3235,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-20:0 ,  Thursday ,,
3236,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-21:0 ,  Friday ,,
3237,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-21:0 ,  Saturday ,,
3238,1ONK4BD8Fuh1mfBCrB2aOQ, 11:0-20:0  ,  Sunday ,,
3239,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0 ,  Monday ,,
3240,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0 ,  Tuesday ,,
3241,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0 ,  Wednesday ,,
3242,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0 ,  Thursday ,,
3243,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0 ,  Friday ,,
3244,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0 ,  Saturday ,,
3245,2rv-W-PBYciHvOhruq8rlg, 7:0-0:0  ,  Sunday ,,
3246,jWgZRpdHy8csA1sUz1auSw, 6:0-21:0 ,  Monday ,,
3247,jWgZRpdHy8csA1sUz1auSw, 6:0-21:0 ,  Tuesday ,,
3248,jWgZRpdHy8csA1sUz1auSw, 6:0-21:0 ,  Wednesday ,,
3249,jWgZRpdHy8csA1sUz1auSw, 6:0-21:0 ,  Thursday ,,
3250,jWgZRpdHy8csA1sUz1auSw, 6:0-21:0 ,  Friday ,,
3251,jWgZRpdHy8csA1sUz1auSw, 6:0-21:0 ,  Saturday ,,
3252,jWgZRpdHy8csA1sUz1auSw, 6:0-17:0  ,  Sunday ,,
3253,Nbht3URjeV94507do0goEw, 10:0-21:0 ,  Monday ,,
3254,Nbht3URjeV94507do0goEw, 10:0-18:0 ,  Tuesday ,,
3255,Nbht3URjeV94507do0goEw, 10:0-18:0 ,  Wednesday ,,
3256,Nbht3URjeV94507do0goEw, 10:0-20:0 ,  Thursday ,,
3257,Nbht3URjeV94507do0goEw, 10:0-21:0 ,  Friday ,,
3258,Nbht3URjeV94507do0goEw, 10:0-21:0 ,  Saturday ,,
3259,Nbht3URjeV94507do0goEw, 10:0-19:0  ,  Sunday ,,
3260,0t1pU_Ky3Jvgq5Ya_OC1pA, 11:0-15:0 ,  Monday ,,
3261,0t1pU_Ky3Jvgq5Ya_OC1pA, 11:0-21:0 ,  Thursday ,,
3262,0t1pU_Ky3Jvgq5Ya_OC1pA, 11:0-22:0 ,  Friday ,,
3263,0t1pU_Ky3Jvgq5Ya_OC1pA, 11:0-22:0  ,  Saturday ,,
3264,d1sY9JkgkGt3_P2fWZ2eFw, 16:30-1:30 ,  Friday ,,
3265,d1sY9JkgkGt3_P2fWZ2eFw, 16:30-1:30  ,  Saturday ,,
3266,mNmUN0HghVFeAYTJ5GwxoA, 0:0-0:0 ,  Monday ,,
3267,mNmUN0HghVFeAYTJ5GwxoA, 6:0-20:0 ,  Tuesday ,,
3268,mNmUN0HghVFeAYTJ5GwxoA, 6:0-20:0 ,  Wednesday ,,
3269,mNmUN0HghVFeAYTJ5GwxoA, 6:0-20:0 ,  Thursday ,,
3270,mNmUN0HghVFeAYTJ5GwxoA, 8:0-20:0 ,  Friday ,,
3271,mNmUN0HghVFeAYTJ5GwxoA, 6:0-20:0 ,  Saturday ,,
3272,mNmUN0HghVFeAYTJ5GwxoA, 6:0-20:0  ,  Sunday ,,
3273,bvULUymFuaL_4Az8Vyxalg, 10:30-22:0 ,  Monday ,,
3274,bvULUymFuaL_4Az8Vyxalg, 10:30-22:0 ,  Tuesday ,,
3275,bvULUymFuaL_4Az8Vyxalg, 10:30-22:0 ,  Wednesday ,,
3276,bvULUymFuaL_4Az8Vyxalg, 10:30-22:0 ,  Thursday ,,
3277,bvULUymFuaL_4Az8Vyxalg, 11:0-22:0 ,  Friday ,,
3278,bvULUymFuaL_4Az8Vyxalg, 11:0-22:0 ,  Saturday ,,
3279,bvULUymFuaL_4Az8Vyxalg, 11:0-22:0  ,  Sunday ,,
3280,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0 ,  Monday ,,
3281,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0 ,  Tuesday ,,
3282,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0 ,  Wednesday ,,
3283,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0 ,  Thursday ,,
3284,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0 ,  Friday ,,
3285,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0 ,  Saturday ,,
3286,W7zCBDLFv13fDzRXJefrrA, 8:0-20:0  ,  Sunday ,,
3287,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0 ,  Monday ,,
3288,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0 ,  Tuesday ,,
3289,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0 ,  Wednesday ,,
3290,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0 ,  Thursday ,,
3291,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0 ,  Friday ,,
3292,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0 ,  Saturday ,,
3293,zVwnTKz7JIOoN-MbbQMzYA, 10:0-17:0  ,  Sunday ,,
3294,hfN0fllM3m2jykAgToRTlQ, 0:0-0:0 ,  Monday ,,
3295,hfN0fllM3m2jykAgToRTlQ, 16:0-20:0 ,  Tuesday ,,
3296,hfN0fllM3m2jykAgToRTlQ, 16:0-20:0 ,  Wednesday ,,
3297,hfN0fllM3m2jykAgToRTlQ, 16:0-20:0 ,  Thursday ,,
3298,hfN0fllM3m2jykAgToRTlQ, 16:0-20:0 ,  Friday ,,
3299,hfN0fllM3m2jykAgToRTlQ, 16:0-20:0  ,  Saturday ,,
3300,4VW4_ghjdYw0Wl40Voa9cw, 11:0-21:0 ,  Monday ,,
3301,4VW4_ghjdYw0Wl40Voa9cw, 11:0-21:0 ,  Tuesday ,,
3302,4VW4_ghjdYw0Wl40Voa9cw, 11:0-21:0 ,  Wednesday ,,
3303,4VW4_ghjdYw0Wl40Voa9cw, 11:0-21:0 ,  Thursday ,,
3304,4VW4_ghjdYw0Wl40Voa9cw, 11:0-21:0 ,  Friday ,,
3305,4VW4_ghjdYw0Wl40Voa9cw, 11:0-21:0 ,  Saturday ,,
3306,4VW4_ghjdYw0Wl40Voa9cw, 7:30-21:0  ,  Sunday ,,
3307,Btm9ODncqCqYsnpawaHioA, 11:0-15:0 ,  Monday ,,
3308,Btm9ODncqCqYsnpawaHioA, 17:0-21:0 ,  Tuesday ,,
3309,Btm9ODncqCqYsnpawaHioA, 17:0-21:0 ,  Wednesday ,,
3310,Btm9ODncqCqYsnpawaHioA, 17:0-21:0 ,  Thursday ,,
3311,Btm9ODncqCqYsnpawaHioA, 17:0-22:0 ,  Friday ,,
3312,Btm9ODncqCqYsnpawaHioA, 17:0-22:0 ,  Saturday ,,
3313,Btm9ODncqCqYsnpawaHioA, 17:0-22:0  ,  Sunday ,,
3314,AmAc0eD6lyVyb7QdOAO1Mg, 0:0-0:0 ,  Monday ,,
3315,AmAc0eD6lyVyb7QdOAO1Mg, 18:30-23:0 ,  Tuesday ,,
3316,AmAc0eD6lyVyb7QdOAO1Mg, 18:30-23:0 ,  Wednesday ,,
3317,AmAc0eD6lyVyb7QdOAO1Mg, 18:30-23:0 ,  Thursday ,,
3318,AmAc0eD6lyVyb7QdOAO1Mg, 18:30-2:0 ,  Friday ,,
3319,AmAc0eD6lyVyb7QdOAO1Mg, 18:30-2:0 ,  Saturday ,,
3320,AmAc0eD6lyVyb7QdOAO1Mg, 18:30-23:0  ,  Sunday ,,
3321,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0 ,  Monday ,,
3322,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0 ,  Tuesday ,,
3323,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0 ,  Wednesday ,,
3324,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0 ,  Thursday ,,
3325,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0 ,  Friday ,,
3326,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0 ,  Saturday ,,
3327,yEmEDomLUofVtbZoUeFV5g, 5:30-15:0  ,  Sunday ,,
3328,8JzURExziDYuCrd7Ve9nDQ, 6:0-21:0 ,  Monday ,,
3329,8JzURExziDYuCrd7Ve9nDQ, 6:0-21:0 ,  Tuesday ,,
3330,8JzURExziDYuCrd7Ve9nDQ, 6:0-21:0 ,  Wednesday ,,
3331,8JzURExziDYuCrd7Ve9nDQ, 6:0-21:0 ,  Thursday ,,
3332,8JzURExziDYuCrd7Ve9nDQ, 6:0-21:0 ,  Friday ,,
3333,8JzURExziDYuCrd7Ve9nDQ, 6:0-20:0  ,  Saturday ,,
3334,GtrY5U_M1ac3bYCk0DUeIg, 10:30-15:0 ,  Monday ,,
3335,GtrY5U_M1ac3bYCk0DUeIg, 10:30-15:0 ,  Tuesday ,,
3336,GtrY5U_M1ac3bYCk0DUeIg, 10:30-15:0 ,  Wednesday ,,
3337,GtrY5U_M1ac3bYCk0DUeIg, 10:30-15:0 ,  Thursday ,,
3338,GtrY5U_M1ac3bYCk0DUeIg, 10:30-15:0 ,  Friday ,,
3339,GtrY5U_M1ac3bYCk0DUeIg, 9:30-15:0  ,  Saturday ,,
3340,nqsrL6BuIevb285dbdXjjA, 8:0-21:0 ,  Monday ,,
3341,nqsrL6BuIevb285dbdXjjA, 8:0-21:0 ,  Tuesday ,,
3342,nqsrL6BuIevb285dbdXjjA, 8:0-21:0 ,  Wednesday ,,
3343,nqsrL6BuIevb285dbdXjjA, 8:0-21:0 ,  Thursday ,,
3344,nqsrL6BuIevb285dbdXjjA, 8:0-14:30 ,  Friday ,,
3345,nqsrL6BuIevb285dbdXjjA, 10:0-14:0 ,  Saturday ,,
3346,nqsrL6BuIevb285dbdXjjA, 10:0-21:0  ,  Sunday ,,
3347,sdzD-6O7eKIYgF9WzOuasg, 7:0-15:0 ,  Monday ,,
3348,sdzD-6O7eKIYgF9WzOuasg, 17:0-21:0 ,  Tuesday ,,
3349,sdzD-6O7eKIYgF9WzOuasg, 17:0-21:0 ,  Wednesday ,,
3350,sdzD-6O7eKIYgF9WzOuasg, 17:0-21:0 ,  Thursday ,,
3351,sdzD-6O7eKIYgF9WzOuasg, 17:0-21:0 ,  Friday ,,
3352,sdzD-6O7eKIYgF9WzOuasg, 17:0-21:0 ,  Saturday ,,
3353,sdzD-6O7eKIYgF9WzOuasg, 7:0-15:0  ,  Sunday ,,
3354,tf6S06LD09IFDHUpOPqPaw, 11:0-19:0 ,  Monday ,,
3355,tf6S06LD09IFDHUpOPqPaw, 11:0-19:0 ,  Tuesday ,,
3356,tf6S06LD09IFDHUpOPqPaw, 11:0-18:0 ,  Wednesday ,,
3357,tf6S06LD09IFDHUpOPqPaw, 11:0-18:0 ,  Thursday ,,
3358,tf6S06LD09IFDHUpOPqPaw, 11:0-18:0 ,  Friday ,,
3359,tf6S06LD09IFDHUpOPqPaw, 11:0-18:0 ,  Saturday ,,
3360,tf6S06LD09IFDHUpOPqPaw, 11:0-18:0  ,  Sunday ,,
3361,D_WS8rM-DVygaCKbIErZ6Q, 11:0-21:0 ,  Monday ,,
